Unnamed: 0,price
9776,4663.32
9777,4663.72
9781,4664.41
9806,4668.01
9808,4668.65
9813,4669.5
9814,4669.61
9815,4669.82
9839,4673.01
9840,4674.61
9848,4676.46
9852,4675.88
9862,4677.98
9871,4677.39
9885,4682.18
9886,4682.29
9899,4686.75
9914,4688.04
9915,4688.39
9916,4688.44
9918,4689.34
9919,4689.77
9920,4690.01
9926,4691.36
9936,4691.64
9950,4701.31
9964,4700.4
9975,4702.64
9978,4703.35
9989,4703.98
9991,4703.99
10005,4705.74
10011,4707.39
10017,4708.29
10021,415.22
10022,415.22
10024,447.13
10025,447.04
10027,444.19
10028,444.29
10033,421.63
10038,418.69
10040,433.87
10041,417.04
10042,418.92
10043,422.52
10053,574.57
10054,578.03
10055,581.49
10056,590.43
10057,590.55
10082,4710.05
10085,4717.3
10094,4711.89
10095,4712.29
10100,4714.49
10103,4718.06
10104,4717.04
10107,4717.54
10129,4718.98
10132,4719.97
10135,4720.95
10151,4724.92
10152,4725.36
10153,4725.87
10154,4726.47
10161,4728.34
10169,4731.84
10171,4732.83
10177,4732.57
10190,4737.45
10196,4738.94
10197,4739.09
10198,4739.21
10214,4742.03
10218,4742.87
10219,4742.9
10222,4738.51
10228,4744.01
10229,4744.3
10230,4744.71
10232,4745.09
10236,4745.62
10240,4745.71
10242,4747.58
10244,4748.46
10252,4748.93
10253,4749.06
10254,4749.85
10272,4751.49
10273,4756.36
10293,4758.1
10296,4758.97
10312,4763.2
10328,4763.87
10329,4765.28
10330,4765.75
10339,4766.4
10343,4768.87
10354,4769.94
10359,4770.88
10362,4771.55
10369,4773.87
10371,4774.31
10373,4774.93
10374,4776.44
10377,4774.55
10380,4777.86
10383,593.32
10411,4779.48
10412,4783.11
10432,4784.67
10433,4784.79
10435,4785.02
10436,4785.09
10437,4785.19
10439,4785.6
10466,4790.59
10467,4790.41
10481,4794.11
10492,4796.79
10517,4801.3
10533,4804.9
10545,4809.04
10555,4813.17
10557,4814.78
10568,4816.21
10570,4816.45
10572,4817.33
10580,4819.51
10588,4820.72
10589,4820.82
10590,4820.84
10591,4821.62
10592,4823.6
10593,4823.62
10594,4823.87
10609,4826.42
10610,4826.12
10614,4828.1
10617,4829.0
10619,4829.05
10620,4829.17
10629,4830.13
10630,4830.26
10631,4830.03
10632,4830.37
10634,4830.72
10636,4826.28
10637,4828.06
10640,4832.3
10653,4832.92
10656,4837.72
10660,4838.04
10661,4837.9
10662,4836.67
10664,4838.2
10665,4838.13
10666,4838.88
10669,4838.25
10686,4838.98
10691,4843.86
10692,4844.43
10702,4847.01
10706,4848.07
10742,4850.22
10766,4853.55
10771,4854.81
10786,4858.89
10788,4860.55
10796,4861.0
10801,4861.05
10802,4861.46
10803,4862.48
10804,4862.74
10806,4863.79
10807,4858.15
10821,4867.8
10823,4868.04
10824,4861.84
10827,4869.52
10840,4871.84
10842,4871.8
10843,4871.98
10844,4871.98
10845,4872.05
10846,4872.04
10848,4872.16
10855,4873.09
10856,4873.22
10857,4873.33
10870,4876.44
10873,4877.5
10876,4878.51
10887,4880.41
10907,4886.9
10916,4889.19
10922,4892.04
10929,4892.41
10933,4895.98
10934,4897.38
10951,4900.09
10960,4900.8
10961,4901.12
10963,4903.06
10965,4904.13
10972,4902.0
10981,4909.35
10983,4911.29
10991,4912.86
10995,4914.07
11005,4914.29
11007,4914.96
11009,4915.35
11010,4915.82
11021,4915.86
11022,4915.96
11026,4916.72
11027,4917.91
11034,4919.0
11037,4920.27
11061,596.01
11065,595.95
11066,595.98
11067,596.0
11068,595.98
11069,596.0
11070,595.98
11073,4921.79
11074,4921.43
11075,4922.05
11076,4923.86
11077,4924.19
11083,4925.18
11088,4926.47
11089,4927.9
11096,4928.06
11100,4932.49
11101,4930.72
11106,4932.01
11117,4936.49
11118,4936.54
11119,4936.76
11125,4938.52
11133,4939.17
11137,4938.59
11138,4939.03
11143,4939.19
11144,4940.01
11155,4943.32
11174,4945.26
11175,4955.52
11201,4958.14
11204,4958.85
11205,4959.01
11210,4959.04
11211,4958.4
11213,4959.36
11222,4961.35
11224,4963.19
11234,4964.1
11243,4965.4
11244,4965.65
11245,4966.58
11260,4968.97
11261,4969.02
11262,4969.7
11263,4969.61
11264,4969.51
11265,4969.6
11270,4971.93
11271,4972.69
11277,4973.09
11296,4978.11
11297,4978.67
11298,4979.97
11304,4980.39
11309,4982.42
11310,4983.65
11314,4984.37
11323,4986.4
11329,4990.06
11358,4991.83
11360,4994.82
11364,4995.89
11365,4996.05
11366,4996.77
11370,4993.24
11372,595.98
11373,595.98
11374,596.0
11375,596.0
11376,595.98
11377,596.01
11379,595.98
11380,595.98
11382,596.0
11383,596.0
11384,596.0
11385,595.99
11386,595.98
11387,596.0
11388,596.0
11389,596.0
11390,596.0
11391,595.98
11392,596.0
11393,595.98
11394,596.0
11396,596.0
11397,596.03
11398,596.01
11399,596.0
11400,596.0
11417,5001.05
11418,5000.77
11423,5001.92
11424,4999.3
11430,5002.65
11440,4999.77
11442,5005.21
11456,5009.57
11460,5008.35
11469,5012.07
11478,5014.51
11486,5013.63
11487,5014.33
11490,5016.21
11491,5016.35
11492,5017.25
11506,5020.1
11510,5020.72
11514,5021.71
11518,5022.39
11525,5022.19
11552,5031.88
11554,5031.76
11556,5032.38
11559,5033.56
11571,5036.62
11574,5037.46
11579,5039.5
11581,5039.52
11583,5040.13
11585,5040.31
11586,5040.0
11597,5042.62
11598,5043.78
11609,5046.46
11611,5044.96
11615,5048.44
11617,5048.97
11623,5048.87
11626,5049.77
11627,5049.59
11629,5049.64
11631,5050.17
11643,5050.99
11645,5053.18
11647,5053.54
11662,5053.9
11664,5054.5
11669,5055.64
11671,5056.53
11672,5057.21
11683,5061.82
11701,595.98
11702,596.0
11703,596.0
11704,596.0
11705,596.0
11706,596.03
11707,596.0
11708,596.0
11709,596.0
11710,596.0
11713,596.0
11714,596.0
11715,596.0
11716,596.0
11717,596.0
11719,596.01
11720,596.18
11721,596.2
11722,596.21
11723,596.25
11724,596.25
11725,596.24
11726,596.24
11727,596.24
11728,596.25
11729,596.25
11730,596.24
11731,5071.47
11736,5072.84
11739,5072.29
11743,5073.06
11745,5072.6
11747,5075.53
11753,5077.27
11762,5080.84
11766,5080.98
11767,5081.36
11768,5081.89
11772,5082.02
11778,5081.67
11783,5082.47
11785,5085.14
11798,5087.97
11802,5088.07
11806,5090.48
11811,5090.64
11813,5091.08
11820,5092.96
11821,5092.89
11833,5097.84
11839,5097.36
11844,5101.73
11845,5100.7
11849,5101.52
11869,5107.14
11872,5104.26
11873,5107.79
11874,5108.22
11886,5112.27
11890,5112.64
11892,5114.0
11894,5115.75
11895,5107.16
11896,5117.46
11901,5119.41
11903,5120.14
11904,5121.22
11906,5117.27
11912,5123.13
11919,5123.76
11920,5125.56
11926,5125.42
11944,5131.04
11952,5133.55
11960,5136.62
11965,5139.05
11971,5137.74
11974,5138.94
11976,5140.99
11977,5140.94
11982,5141.16
11983,5141.27
11984,5142.4
11985,5139.86
11989,5143.58
11991,5145.06
11997,5146.79
11998,5146.77
12011,5148.69
12022,5151.98
12023,5151.84
12028,5149.3
12031,596.65
12033,596.64
12034,596.64
12035,596.64
12036,596.64
12037,596.65
12039,596.58
12040,596.64
12041,596.58
12044,596.65
12046,596.64
12047,596.58
12048,596.61
12049,596.65
12051,596.61
12052,596.65
12053,596.64
12054,596.64
12055,596.65
12056,596.59
12057,596.5
12058,596.51
12059,596.64
12060,596.51
12068,5154.62
12071,5156.01
12080,5158.93
12081,5158.95
12082,5159.61
12087,5161.4
12091,5162.75
12098,5164.11
12099,5164.26
12100,5164.71
12103,5164.87
12105,5165.72
12120,5166.62
12121,5166.79
12123,5167.6
12127,5169.42
12135,5171.6
12139,5173.47
12141,5174.35
12142,5174.11
12145,5174.31
12150,5174.56
12152,5174.42
12153,5174.64
12155,5176.65
12157,5177.24
12158,5175.03
12159,5177.24
12164,5178.18
12165,5178.82
12178,5181.98
12181,5183.03
12189,5185.93
12192,5185.19
12193,5188.31
12204,5191.47
12212,5192.1
12213,5192.32
12214,5194.5
12215,5194.83
12218,5196.79
12240,5199.3
12254,5204.54
12256,5206.02
12262,5206.86
12277,5210.12
12278,5210.82
12279,5210.94
12280,5212.53
12282,5212.81
12287,5216.6
12296,5218.03
12308,5219.03
12309,5219.8
12312,5220.36
12320,5222.83
12322,5223.2
12326,5224.6
12327,5223.47
12328,5224.11
12330,5226.05
12331,5226.07
12337,5226.01
12351,5227.56
12361,564.89
12362,597.25
12363,597.25
12364,597.4
12365,597.4
12366,597.39
12367,597.24
12368,597.25
12369,597.4
12370,597.4
12371,597.41
12377,595.44
12378,595.64
12396,5232.37
12405,5232.38
12415,5236.24
12416,5236.26
12424,5237.47
12436,5242.33
12440,5242.24
12447,5243.48
12455,5246.68
12458,5247.76
12463,5248.75
12465,5249.28
12467,5249.33
12469,5251.8
12470,5251.11
12481,5251.48
12483,5252.86
12484,5253.7
12488,5254.97
12495,5256.05
12496,5256.74
12498,5257.61
12499,5257.26
12502,5257.41
12505,5257.49
12506,5257.22
12507,5257.61
12514,5260.11
12521,5260.22
12525,5263.51
12538,5266.47
12539,5268.08
12541,5267.65
12543,5266.87
12547,5270.8
12550,5272.22
12558,5276.65
12565,5278.04
12566,5278.06
12569,5277.77
12574,5278.73
12575,5278.92
12576,5278.91
12577,5279.2
12578,5280.29
12579,5283.59
12580,5280.61
12581,5280.5
12586,5284.09
12593,5284.75
12618,5291.11
12639,5292.0
12641,5293.72
12642,5294.37
12650,5294.95
12664,5301.52
12667,5302.27
12668,5302.7
12680,5305.93
12683,5307.68
12686,5309.42
12687,5306.79
12692,598.26
12696,598.97
12700,598.83
12701,598.83
12702,598.81
12703,598.83
12704,598.85
12705,598.85
12706,598.89
12707,598.89
12708,598.87
12709,598.89
12710,598.9
12711,598.92
12712,598.92
12713,598.92
12714,598.92
12715,598.92
12716,598.9
12732,5313.13
12739,5315.09
12740,5315.48
12741,5316.54
12743,5316.31
12745,5319.62
12748,5319.53
12750,5320.05
12753,5320.15
12758,5321.95
12772,5326.16
12773,5328.58
12779,5326.08
12792,5331.87
12793,5334.83
12801,5301.19
12802,5303.41
12803,5339.23
12810,5341.04
12811,5342.01
12813,5343.62
12825,5346.25
12835,5351.77
12836,5352.23
12843,5352.37
12857,5358.54
12859,5360.89
12865,5363.27
12880,5366.71
12887,5369.44
12890,5370.06
12892,5370.27
12894,5372.11
12896,5372.09
12899,5371.41
12901,5372.78
12909,5375.26
12910,5375.69
12913,5375.84
12914,5375.8
12915,5375.71
12916,5375.77
12917,5375.86
12919,5376.7
12920,5376.7
12921,5376.78
12924,5377.94
12931,5380.89
12936,5383.85
12939,5383.95
12942,5381.57
12954,5388.86
12960,5387.66
12971,5392.67
12977,5393.1
12978,5392.58
13006,5405.97
13013,5407.05
13015,5406.25
13016,5407.13
13017,5406.35
13018,5406.51
13019,5407.49
13025,599.89
13026,599.9
13027,599.9
13028,599.9
13029,599.97
13030,559.16
13031,599.9
13032,600.32
13033,600.75
13047,570.93
13056,5410.47
13060,5411.07
13064,5411.14
13065,5411.49
13068,5411.79
13072,5411.84
13078,5413.5
13094,5420.46
13104,5424.02
13112,5428.72
13116,5430.28
13121,5428.34
13128,5431.87
13133,5433.01
13137,5435.19
13146,5436.65
13154,5439.06
13163,5443.88
13171,5445.43
13172,5445.28
13174,5447.74
13175,5447.93
13181,5450.33
13183,5449.35
13194,5452.93
13196,5453.63
13199,5456.44
13203,5455.7
13211,5457.1
13213,5458.11
13216,5457.36
13217,5458.0
13221,5458.52
13227,5461.44
13228,5461.56
13246,5465.08
13247,5474.68
13250,5476.06
13253,5476.46
13257,5478.78
13260,5479.93
13261,5481.07
13262,5482.76
13265,5483.39
13268,5483.63
13273,5483.91
13274,5484.48
13275,5485.63
13284,5487.7
13293,5489.46
13295,5490.6
13296,5490.96
13303,5495.54
13349,5507.4
13352,422.79
13377,422.82
13378,422.92
13412,5509.43
13414,5509.47
13415,5508.22
13416,5509.89
13419,5509.88
13421,5509.94
13425,5511.3
13431,5516.0
13434,5518.92
13435,5518.99
13438,5520.45
13439,5518.47
13441,5519.63
13442,5520.7
13446,5521.43
13449,5522.1
13453,5523.56
13458,5525.85
13460,5526.03
13466,5529.46
13467,5530.72
13468,5531.3
13477,5533.87
13478,5534.38
13482,5534.07
13484,5534.06
13485,5534.52
13486,5535.05
13490,5537.73
13491,5537.77
13496,5495.49
13497,5492.08
13498,5492.01
13499,5494.14
13500,5490.73
13511,5542.9
13521,5544.07
13529,5544.17
13530,5544.7
13531,5545.57
13535,5545.41
13536,5545.11
13537,5545.15
13544,5547.9
13547,5549.17
13550,5550.19
13558,5550.89
13559,5551.13
13564,5553.31
13565,5554.97
13566,5555.25
13600,5559.68
13602,5562.45
13605,5566.07
13607,5563.7
13608,5563.67
13613,5569.13
13617,5571.67
13626,5576.47
13630,5576.97
13631,5578.97
13632,5579.28
13636,5580.72
13639,5581.31
13640,5584.55
13642,5582.41
13645,5582.76
13651,5586.33
13652,5586.92
13653,5587.08
13655,5586.96
13656,5588.16
13662,5591.81
13674,5595.28
13675,5595.96
13700,5600.11
13701,5600.18
13705,5602.19
13706,5601.5
13722,603.21
13726,603.03
13727,603.05
13728,603.05
13729,603.19
13730,603.4
13731,603.54
13732,603.67
13735,604.03
13739,603.49
13740,603.76
13751,5605.36
13752,5604.69
13757,5605.83
13761,5607.74
13762,5606.62
13763,5610.32
13766,5609.87
13768,5611.85
13770,5613.87
13771,5614.35
13773,5614.98
13778,5618.85
13780,5618.56
13806,5624.61
13809,5625.57
13811,5626.67
13827,5632.46
13828,5632.96
13829,5632.96
13835,5639.09
13844,5641.99
13850,5645.42
13859,5645.4
13862,5645.55
13863,5645.9
13868,5646.32
13875,5649.69
13876,5649.87
13881,5650.22
13882,5653.72
13883,5652.62
13892,5654.19
13893,5655.54
13913,5662.86
13921,5665.4
13929,5665.98
13933,5667.0
13934,5668.13
13935,5670.09
13943,5671.03
13946,5673.99
13956,5675.31
13957,5677.18
13958,5678.38
13961,5682.1
13973,5688.86
13975,5688.92
13977,5689.82
13978,5690.45
13979,5691.21
13981,5692.52
13982,5695.83
13986,5694.6
13987,5695.47
13995,5697.09
13996,5697.31
14002,5697.74
14003,5697.95
14005,5699.13
14006,5699.81
14007,5699.99
14026,5702.08
14029,5702.43
14042,597.67
14043,597.67
14045,604.51
14046,595.56
14047,599.23
14073,5711.69
14077,5710.3
14079,5711.09
14080,5711.57
14081,5714.52
14083,5712.06
14088,5714.62
14092,5714.26
14095,5720.13
14099,5717.83
14108,5722.2
14109,5722.45
14110,5722.11
14113,5722.75
14118,5723.03
14124,5724.44
14128,5728.83
14131,5729.19
14132,5730.94
14137,5732.19
14140,5734.24
14159,5744.25
14160,5745.46
14163,5745.62
14164,5746.74
14165,5746.95
14170,5747.96
14173,5746.8
14174,5749.65
14179,5754.56
14195,5758.49
14207,5759.81
14208,5759.68
14209,5759.5
14214,5760.37
14215,5760.52
14220,5763.8
14224,5765.13
14230,5765.82
14237,5766.99
14243,5769.3
14245,5770.51
14252,5772.7
14270,5779.58
14272,5779.67
14273,5779.67
14276,5780.26
14281,5780.75
14285,5783.75
14286,5783.64
14287,5784.04
14297,5789.34
14303,5792.8
14307,5795.72
14315,5797.9
14316,5798.71
14322,5798.5
14332,5805.0
14336,5806.01
14356,5812.97
14357,5812.62
14370,5815.71
14403,5817.61
14406,5818.27
14407,5822.37
14413,5823.26
14419,5820.72
14420,5823.16
14421,5821.01
14422,5822.67
14423,5822.45
14426,5824.07
14428,5824.21
14433,5825.43
14436,5828.23
14439,5829.06
14441,5830.95
14444,5831.2
14445,5831.48
14450,5832.39
14452,5832.62
14453,5832.65
14459,5835.93
14480,5845.44
14481,5847.56
14482,5848.96
14488,5850.14
14489,5851.09
14491,5853.55
14493,5854.12
14529,5864.16
14536,5867.97
14537,5868.56
14538,5870.23
14539,5868.13
14547,5873.02
14548,5873.23
14555,5880.11
14556,5880.05
14575,5887.03
14577,5887.26
14578,5883.61
14580,5886.92
14581,5886.87
14582,5887.09
14583,5887.15
14592,5888.56
14594,5888.69
14595,5888.62
14598,5888.92
14605,5890.27
14616,5897.75
14618,5899.8
14632,5907.44
14639,5910.4
14640,5911.37
14643,5913.82
14645,5914.09
14652,5914.07
14654,5914.21
14659,5915.19
14662,5917.52
14668,5919.14
14669,5919.37
14681,5924.03
14687,5925.44
14731,5930.95
14734,5931.32
14740,5935.94
14742,5935.98
14766,5939.72
14767,5942.37
14772,5944.64
14779,5947.5
14780,5947.9
14790,5951.62
14798,5952.99
14800,5954.04
14801,5954.47
14804,5957.26
14808,5959.03
14813,5960.99
14838,5975.55
14839,5976.28
14840,5976.63
14848,5980.08
14851,5985.66
14855,5982.27
14860,5986.11
14863,5983.65
14874,5988.0
14877,5989.44
14879,5991.9
14890,5995.86
14909,5999.85
14913,6002.95
14914,6004.76
14918,6005.15
14920,6006.65
14926,6007.54
14942,6015.71
14943,6018.39
14944,6018.64
14945,6016.33
14946,6016.83
14947,6018.86
14952,6021.14
14960,6024.31
14964,6026.26
14975,6030.62
14977,6032.04
14983,6036.05
14990,6038.47
14999,6040.26
15001,6041.82
15007,6043.95
15008,6045.95
15012,6046.36
15013,6046.46
15020,6048.95
15066,6053.43
15067,6056.61
15078,6059.69
15085,6062.31
15100,6069.87
15101,6068.36
15116,6074.84
15121,6075.42
15132,6082.11
15136,6084.83
15143,6086.97
15147,6088.21
15150,6089.23
15165,6095.41
15167,6095.55
15186,6097.85
15190,6098.59
15193,6098.33
15197,6100.69
15201,6107.79
15221,6109.78
15229,6113.21
15239,6117.66
15245,6121.8
15262,6128.34
15265,6127.99
15266,6128.66
15267,6129.45
15268,6131.75
15269,6132.09
15270,6131.41
15281,6132.95
15284,6133.19
15290,6134.8
15291,6135.16
15293,6136.29
15295,6139.72
15296,6139.57
15297,6139.73
15306,6143.01
15310,6144.39
15313,6147.18
15317,6148.68
15318,6149.15
15332,6156.3
15349,6163.51
15351,6164.97
15373,605.04
15383,606.13
15394,6166.55
15395,6167.82
15399,6167.19
15400,6168.59
15411,6173.25
15413,6173.05
15430,6177.31
15440,6181.24
15441,6182.9
15454,6185.51
15465,6191.5
15477,6197.25
15485,6203.01
15500,6208.91
15503,6208.79
15505,6210.4
15508,6210.05
15509,6212.08
15516,6215.72
15520,6217.99
15540,6229.1
15551,6235.9
15552,6236.37
15566,6239.86
15574,6246.42
15579,6249.93
15583,6250.04
15584,6250.03
15585,6251.27
15607,6259.57
15616,6259.92
15619,6259.83
15620,6260.19
15664,6281.34
15668,6284.71
15688,6288.47
15702,607.1
15730,6291.53
15732,6291.51
15742,6295.96
15755,6301.11
15756,6301.2
15762,6301.87
15764,6301.78
15766,6303.08
15773,6305.99
15780,6314.46
15801,6321.09
15808,6323.86
15809,6324.42
15810,6325.36
15812,6327.79
15827,6332.75
15831,6333.05
15832,6333.67
15842,6337.22
15844,6337.56
15855,6342.37
15856,6342.24
15859,6343.95
15861,6344.48
15863,6345.38
15875,6349.5
15877,6350.14
15882,6352.08
15888,6353.02
15915,6363.47
15920,6366.09
15925,6368.71
15929,6368.18
15938,6373.67
15941,6375.02
15942,6375.79
15944,6376.12
15949,6376.31
15950,6380.22
15955,6383.35
15956,6384.18
15960,6386.93
15961,6387.06
15971,6391.57
15973,6395.56
15974,6396.37
15976,6397.42
15980,6397.17
15994,6398.75
15996,6398.73
16002,6401.25
16005,6403.19
16010,6404.34
16015,6406.32
16051,6412.1
16058,6414.64
16067,6415.91
16068,6415.91
16069,6415.99
16081,6423.0
16088,6425.47
16091,6429.84
16099,6435.68
16103,6437.08
16119,6443.51
16120,6442.72
16121,6443.39
16123,6443.01
16125,6444.42
16140,6449.4
16142,6450.11
16144,6451.43
16147,6452.67
16150,6454.96
16180,6468.58
16184,6468.14
16189,6469.67
16190,6470.73
16197,6471.09
16198,6475.08
16202,6478.05
16219,6483.31
16220,6480.57
16222,6481.13
16227,6488.94
16230,6482.71
16233,6487.04
16234,6488.47
16235,6490.66
16237,6493.54
16240,6498.78
16251,6499.9
16255,6503.11
16277,6510.72
16278,6510.44
16279,6511.67
16280,6511.25
16293,6516.98
16295,6517.62
16306,6524.39
16308,6527.61
16309,6527.87
16316,6529.38
16318,6529.97
16326,6532.27
16338,6532.71
16339,6532.93
16340,6533.61
16344,6535.87
16391,6543.3
16392,6543.41
16399,6545.48
16402,6545.61
16403,6550.23
16407,6549.32
16415,6554.07
16418,6556.02
16422,6556.28
16425,6559.58
16429,6561.68
16434,6563.08
16442,6565.54
16450,6568.59
16451,6570.32
16452,6569.44
16457,6575.19
16461,6577.82
16470,6579.34
16472,6580.14
16475,6581.01
16478,6585.31
16480,6587.14
16481,6586.35
16489,6588.54
16490,6588.05
16501,6593.14
16502,6597.01
16522,6602.79
16523,6598.99
16524,6603.8
16528,6604.21
16549,6610.28
16559,6613.88
16560,6613.96
16576,6618.38
16579,6619.09
16582,6621.84
16591,6626.72
16592,6627.53
16600,6629.37
16602,6630.98
16607,6636.42
16608,6636.38
16611,6637.1
16614,6639.31
16622,6643.91
16634,6651.25
16636,6649.06
16639,6651.59
16641,6651.92
16643,6652.46
16644,6654.88
16645,6654.87
16646,6654.92
16648,6658.41
16657,6661.01
16668,6661.65
16669,6661.96
16675,6664.97
16731,588.27
16734,611.03
16735,601.06
16736,611.27
16737,608.83
16738,611.15
16739,611.38
16743,6666.28
16744,6666.95
16745,6665.9
16746,6669.02
16748,6669.82
16755,6670.5
16759,6672.96
16761,6673.12
16763,6673.4
16765,6678.43
16766,6678.37
16767,6679.38
16771,6684.37
16774,6682.1
16785,6686.2
16799,6698.95
16808,6702.62
16813,6706.55
16816,6707.85
16824,6709.62
16827,6711.0
16828,6711.48
16836,6714.58
16838,6717.1
16846,6719.59
16854,6723.14
16857,6722.32
16864,6729.33
16865,6729.55
16883,6735.25
16888,6739.68
16890,6742.39
16892,6741.61
16893,6742.48
16895,6743.82
16897,6744.93
16916,6751.17
16923,6754.74
16924,6756.88
16925,6755.25
16927,6758.59
16937,6762.44
16946,6767.16
16953,6771.87
16956,6770.24
16959,6773.85
16961,6774.09
16965,6776.1
16989,6782.82
17006,6785.83
17013,6792.98
17016,6793.65
17039,6804.81
17040,6804.71
17043,611.87
17053,612.07
17054,612.04
17058,612.39
17059,606.66
17077,6809.39
17078,6809.22
17081,6809.14
17087,6813.35
17089,6813.88
17090,6813.91
17097,6816.37
17102,6817.5
17104,6815.99
17105,6816.32
17107,6815.85
17108,6823.83
17110,6819.7
17111,6825.27
17123,6831.29
17128,6832.86
17134,6837.57
17137,6838.69
17149,6843.84
17158,6848.18
17159,6848.96
17160,6850.11
17162,6852.74
17169,6855.36
17176,6857.25
17177,6858.75
17178,6858.19
17187,6862.84
17196,6867.9
17203,6871.44
17205,6874.07
17219,6885.21
17231,6888.25
17234,6889.56
17237,6892.61
17238,6895.04
17240,6899.82
17270,6914.18
17275,6915.94
17277,6917.54
17280,6919.3
17281,6920.11
17293,6926.63
17294,6930.11
17298,6932.55
17299,6932.47
17306,6933.58
17308,6936.29
17316,6936.94
17317,6939.62
17318,6941.24
17322,6945.35
17324,6946.23
17326,6950.71
17332,6952.27
17333,6954.03
17335,6955.46
17337,6958.83
17347,6961.81
17364,6966.13
17375,604.42
17376,604.42
17377,602.61
17378,609.99
17379,612.45
17380,610.9
17381,612.63
17382,612.62
17383,610.6
17384,610.58
17385,610.58
17386,612.41
17398,610.51
17401,6969.95
17406,6972.25
17408,6973.55
17414,6975.28
17415,6977.65
17416,6978.96
17419,6980.7
17420,6981.21
17423,6981.77
17428,6981.88
17429,6984.06
17431,6983.51
17444,6997.14
17450,6997.99
17461,7000.75
17464,7001.09
17465,7002.93
17466,7003.99
17468,7002.36
17477,7015.4
17479,7017.81
17480,7017.45
17482,7022.12
17484,7020.75
17486,7024.66
17495,7026.31
17498,7032.3
17500,7033.21
17511,7039.14
17517,7044.08
17525,7053.1
17549,7063.8
17554,7064.57
17564,7071.04
17566,7071.25
17567,7068.9
17568,7073.25
17569,7071.25
17570,7076.76
17571,7076.07
17572,7076.99
17579,7078.3
17582,7079.38
17590,7079.17
17596,7084.39
17600,7086.39
17604,7088.25
17613,7091.68
17614,7092.75
17620,7093.53
17622,7095.02
17624,7096.37
17634,7100.91
17638,7104.47
17645,7106.85
17646,7107.48
17653,7110.72
17655,7113.64
17657,7114.03
17660,7116.02
17667,7126.67
17669,7119.93
17671,7121.02
17673,7124.58
17674,7124.15
17682,7127.62
17683,7128.81
17687,7128.65
17688,7128.43
17689,7128.41
17691,7137.39
17693,7134.17
17694,7130.21
17698,7129.46
17711,610.8
17712,610.76
17713,610.75
17714,610.84
17715,610.84
17725,614.09
17735,7139.87
17736,7140.07
17737,7136.93
17741,7141.69
17747,7142.44
17749,7144.23
17752,7147.31
17754,7148.13
17756,7149.57
17759,7151.6
17768,7154.13
17773,7155.42
17775,7155.8
17776,7157.88
17780,7161.29
17782,7161.56
17797,7171.55
17798,7173.76
17800,7175.5
17802,7176.56
17827,7104.3
17829,7188.22
17833,7190.4
17834,7191.04
17837,7192.34
17854,7202.12
17856,7203.17
17863,7207.38
17865,7208.87
17873,7211.47
17874,7211.36
17875,7214.23
17886,7217.91
17887,7218.43
17896,7225.59
17905,6773.9
17909,7231.89
17916,7235.46
17917,7234.45
17921,7237.97
17933,7241.82
17934,7242.8
17948,7253.96
17949,7253.84
17950,7256.0
17959,7256.31
17960,7256.74
17972,7265.07
17977,7269.54
17978,7269.88
17979,7272.09
17983,7274.97
17984,7274.79
17987,7274.95
17991,7274.97
17993,7275.74
17996,7276.93
18003,7280.35
18007,7282.86
18021,7290.12
18052,615.02
18058,615.71
18059,615.79
18061,7293.37
18062,7293.69
18065,7294.28
18071,7299.31
18086,7311.17
18091,7310.85
18094,7312.66
18095,7314.24
18096,7315.4
18098,7319.82
18103,7319.96
18117,7333.93
18119,7333.28
18121,7334.68
18125,7338.0
18126,7338.29
18130,7338.77
18131,7340.33
18132,7340.51
18136,7344.93
18137,7345.43
18138,7345.96
18153,7358.22
18154,7357.85
18160,7358.49
18162,7359.29
18163,7359.89
18167,7365.36
18175,7369.45
18177,7369.23
18182,7371.51
18187,7372.25
18188,7374.47
18189,7374.69
18194,7379.13
18195,7380.77
18224,7400.36
18227,7397.57
18228,7402.09
18233,7401.84
18234,7402.6
18235,7404.6
18236,7404.41
18237,7407.31
18239,7409.43
18242,7407.7
18250,7413.16
18257,7415.05
18263,7415.9
18264,7416.32
18265,7417.31
18266,7417.34
18267,7417.97
18270,7418.18
18274,7421.12
18282,7424.61
18296,7436.19
18307,7437.83
18308,7439.27
18309,7443.12
18310,7443.15
18318,7451.75
18324,7453.68
18328,7453.67
18333,7458.7
18334,7458.3
18341,7463.03
18358,7467.22
18385,614.21
18386,614.28
18393,7473.71
18394,7475.17
18396,7476.61
18402,7478.44
18404,7479.49
18405,7479.25
18433,7495.11
18434,7496.26
18446,7503.21
18449,7504.47
18459,7508.08
18461,7509.12
18462,7510.58
18470,7519.0
18471,7520.39
18486,7526.58
18493,7527.8
18494,7530.29
18497,7531.8
18499,7534.58
18500,7535.52
18502,7535.57
18508,7541.27
18509,7542.76
18511,7545.33
18514,7547.81
18523,7550.12
18524,7549.0
18532,7553.39
18533,7554.13
18534,7554.06
18535,7554.71
18536,7554.41
18537,7554.53
18542,7556.83
18560,7566.82
18565,7569.48
18573,7576.5
18576,7578.39
18578,7579.28
18579,7579.51
18580,7580.09
18582,7580.23
18588,7580.9
18591,7582.71
18592,7582.85
18594,7586.98
18605,7588.83
18606,7588.88
18610,7588.91
18614,7592.39
18617,7594.53
18618,7596.61
18626,7601.69
18637,7602.76
18638,7603.95
18645,7608.52
18656,7617.29
